"Station","Code","Trap code","Coord.","Longitude","Latitude","Alt.","Date","Period","Fraction","Number","Dry weights (g)","Comments","Status"
"VB17NW3","REG","VB17NW32","N33.22178 W3.92519",33.22178,3.92519,942,"4/28/2015","April","Other",NA,0.20822,NA,"WT"
"VB17NW3","REG","VB17NW32","N33.22178 W3.92519",33.22178,3.92519,942,"4/28/2015","April","Tenebrionidae Diet",1,0.01129,NA,"WT"
"VB17NW3","REG","VB17NW32","N33.22178 W3.92519",33.22178,3.92519,942,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW3","REG","VB17NW33","N33.22134 W3.92538",33.22134,3.92538,942,"4/28/2015","April","Messor",1,0.00131,NA,"WT"
"VB17NW3","REG","VB17NW33","N33.22134 W3.92538",33.22134,3.92538,942,"4/28/2015","April","Other",NA,0.66358,NA,"WT"
"VB17NW3","REG","VB17NW33","N33.22134 W3.92538",33.22134,3.92538,942,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW3","REG","VB17NW33","N33.22134 W3.92538",33.22134,3.92538,942,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW3","REG","VB17NW34","N33.22149 W3.92586",33.22149,3.92586,942,"4/28/2015","April","Messor",0,0,NA,"WT"
"VB17NW3","REG","VB17NW34","N33.22149 W3.92586",33.22149,3.92586,942,"4/28/2015","April","Other",NA,0.28338,NA,"WT"
"VB17NW3","REG","VB17NW34","N33.22149 W3.92586",33.22149,3.92586,942,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW3","REG","VB17NW34","N33.22149 W3.92586",33.22149,3.92586,942,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW4","REG","VB17NW41","N33.22150 W3.95235",33.2215,3.95235,955,"4/28/2015","April","Messor",0,0,NA,"WT"
"VB17NW4","REG","VB17NW41","N33.22150 W3.95235",33.2215,3.95235,955,"4/28/2015","April","Other",NA,0.03816,NA,"WT"
"VB17NW4","REG","VB17NW41","N33.22150 W3.95235",33.2215,3.95235,955,"4/28/2015","April","Tenebrionidae Diet",1,0.15742,NA,"WT"
"VB17NW4","REG","VB17NW41","N33.22150 W3.95235",33.2215,3.95235,955,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW4","REG","VB17NW42","N33.22109 W3.95217",33.22109,3.95217,955,"4/28/2015","April","Messor",0,0,NA,"WT"
"VB17NW4","REG","VB17NW42","N33.22109 W3.95217",33.22109,3.95217,955,"4/28/2015","April","Other",NA,0.08989,NA,"WT"
"VB17NW4","REG","VB17NW42","N33.22109 W3.95217",33.22109,3.95217,955,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW4","REG","VB17NW42","N33.22109 W3.95217",33.22109,3.95217,955,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW4","REG","VB17NW43","N33.22093 W3.95263",33.22093,3.95263,954,"4/28/2015","April","Messor",0,0,NA,"WT"
"VB17NW4","REG","VB17NW43","N33.22093 W3.95263",33.22093,3.95263,954,"4/28/2015","April","Other",NA,0.44097,NA,"WT"
"VB17NW4","REG","VB17NW43","N33.22093 W3.95263",33.22093,3.95263,954,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW4","REG","VB17NW43","N33.22093 W3.95263",33.22093,3.95263,954,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW4","REG","VB17NW44","N33.22134 W3.95281",33.22134,3.95281,956,"4/28/2015","April","Messor",0,0,NA,"WT"
"VB17NW4","REG","VB17NW44","N33.22134 W3.95281",33.22134,3.95281,956,"4/28/2015","April","Other",NA,0.06283,NA,"WT"
"VB17NW4","REG","VB17NW44","N33.22134 W3.95281",33.22134,3.95281,956,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW4","REG","VB17NW44","N33.22134 W3.95281",33.22134,3.95281,956,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW5","REG","VB17NW51","N33.23296 W3.93897",33.23296,3.93897,951,"4/28/2015","April","Messor",1,0.00095,NA,"WT"
"VB17NW5","REG","VB17NW51","N33.23296 W3.93897",33.23296,3.93897,951,"4/28/2015","April","Other",NA,0.35527,NA,"WT"
"VB17NW5","REG","VB17NW51","N33.23296 W3.93897",33.23296,3.93897,951,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW5","REG","VB17NW51","N33.23296 W3.93897",33.23296,3.93897,951,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW5","REG","VB17NW52","N33.23271 W3.93853",33.23271,3.93853,951,"4/28/2015","April","Messor",1,9e-04,NA,"WT"
"VB17NW5","REG","VB17NW52","N33.23271 W3.93853",33.23271,3.93853,951,"4/28/2015","April","Other",NA,0.06825,NA,"WT"
"VB17NW5","REG","VB17NW52","N33.23271 W3.93853",33.23271,3.93853,951,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW5","REG","VB17NW52","N33.23271 W3.93853",33.23271,3.93853,951,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW5","REG","VB17NW53","N33.23234 W3.93882",33.23234,3.93882,952,"4/28/2015","April","Messor",0,0,NA,"WT"
"VB17NW5","REG","VB17NW53","N33.23234 W3.93882",33.23234,3.93882,952,"4/28/2015","April","Other",NA,0.22485,NA,"WT"
"VB17NW5","REG","VB17NW53","N33.23234 W3.93882",33.23234,3.93882,952,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW5","REG","VB17NW53","N33.23234 W3.93882",33.23234,3.93882,952,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"VB17NW5","REG","VB17NW54","N33.23261 W3.93907",33.23261,3.93907,952,"4/28/2015","April","Messor",0,0,NA,"WT"
"VB17NW5","REG","VB17NW54","N33.23261 W3.93907",33.23261,3.93907,952,"4/28/2015","April","Other",NA,0.12568,NA,"WT"
"VB17NW5","REG","VB17NW54","N33.23261 W3.93907",33.23261,3.93907,952,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"VB17NW5","REG","VB17NW54","N33.23261 W3.93907",33.23261,3.93907,952,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE11","N33.78798 W2.50083",33.78798,2.50083,1103,"4/28/2015","April","Messor",7,0.01385,NA,"WT"
"WC43NE1","EPA","WC43NE11","N33.78798 W2.50083",33.78798,2.50083,1103,"4/28/2015","April","Other",NA,1.04202,NA,"WT"
"WC43NE1","EPA","WC43NE11","N33.78798 W2.50083",33.78798,2.50083,1103,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE11","N33.78798 W2.50083",33.78798,2.50083,1103,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE12","N33.78839 W2.50066",33.78839,2.50066,1111,"4/28/2015","April","Messor",1,0.00155,NA,"WT"
"WC43NE1","EPA","WC43NE12","N33.78839 W2.50066",33.78839,2.50066,1111,"4/28/2015","April","Other",NA,0.60627,NA,"WT"
"WC43NE1","EPA","WC43NE12","N33.78839 W2.50066",33.78839,2.50066,1111,"4/28/2015","April","Tenebrionidae Diet",1,0.10852,NA,"WT"
"WC43NE1","EPA","WC43NE12","N33.78839 W2.50066",33.78839,2.50066,1111,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE13","N33.78823 W2.50020",33.78823,2.5002,1111,"4/28/2015","April","Messor",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE13","N33.78823 W2.50020",33.78823,2.5002,1111,"4/28/2015","April","Other",NA,0.6536,NA,"WT"
"WC43NE1","EPA","WC43NE13","N33.78823 W2.50020",33.78823,2.5002,1111,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE13","N33.78823 W2.50020",33.78823,2.5002,1111,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE14","N33.78777 W2.50032",33.78777,2.50032,1109,"4/28/2015","April","Messor",1,0.00175,NA,"WT"
"WC43NE1","EPA","WC43NE14","N33.78777 W2.50032",33.78777,2.50032,1109,"4/28/2015","April","Other",NA,0.75966,NA,"WT"
"WC43NE1","EPA","WC43NE14","N33.78777 W2.50032",33.78777,2.50032,1109,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE1","EPA","WC43NE14","N33.78777 W2.50032",33.78777,2.50032,1109,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE21","N33.78770 W2.47344",33.7877,2.47344,1109,"4/28/2015","April","Messor",3,0.00295,NA,"WT"
"WC43NE2","EPA","WC43NE21","N33.78770 W2.47344",33.7877,2.47344,1109,"4/28/2015","April","Other",NA,0.81042,NA,"WT"
"WC43NE2","EPA","WC43NE21","N33.78770 W2.47344",33.7877,2.47344,1109,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE21","N33.78770 W2.47344",33.7877,2.47344,1109,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE22","N33.78794 W2.47300",33.78794,2.473,1111,"4/28/2015","April","Messor",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE22","N33.78794 W2.47300",33.78794,2.473,1111,"4/28/2015","April","Other",NA,2.52811,NA,"WT"
"WC43NE2","EPA","WC43NE22","N33.78794 W2.47300",33.78794,2.473,1111,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE22","N33.78794 W2.47300",33.78794,2.473,1111,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE23","N33.78760 W2.47270",33.7876,2.4727,1108,"4/28/2015","April","Messor",2,0.00123,NA,"WT"
"WC43NE2","EPA","WC43NE23","N33.78760 W2.47270",33.7876,2.4727,1108,"4/28/2015","April","Other",NA,0.6326,NA,"WT"
"WC43NE2","EPA","WC43NE23","N33.78760 W2.47270",33.7876,2.4727,1108,"4/28/2015","April","Tenebrionidae Diet",1,0.01486,NA,"WT"
"WC43NE2","EPA","WC43NE23","N33.78760 W2.47270",33.7876,2.4727,1108,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE24","N33.78729 W2.47314",33.78729,2.47314,1107,"4/28/2015","April","Messor",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE24","N33.78729 W2.47314",33.78729,2.47314,1107,"4/28/2015","April","Other",NA,1.68197,NA,"WT"
"WC43NE2","EPA","WC43NE24","N33.78729 W2.47314",33.78729,2.47314,1107,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE2","EPA","WC43NE24","N33.78729 W2.47314",33.78729,2.47314,1107,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE31","N33.76496 W2.47338",33.76496,2.47338,1102,"4/28/2015","April","Messor",8,0.0213,NA,"WT"
"WC43NE3","EPA","WC43NE31","N33.76496 W2.47338",33.76496,2.47338,1102,"4/28/2015","April","Other",NA,1.49945,NA,"WT"
"WC43NE3","EPA","WC43NE31","N33.76496 W2.47338",33.76496,2.47338,1102,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE31","N33.76496 W2.47338",33.76496,2.47338,1102,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE32","N33.76515 W2.47290",33.76515,2.4729,1098,"4/28/2015","April","Messor",1,0.00059,NA,"WT"
"WC43NE3","EPA","WC43NE32","N33.76515 W2.47290",33.76515,2.4729,1098,"4/28/2015","April","Other",NA,2.76255,NA,"WT"
"WC43NE3","EPA","WC43NE32","N33.76515 W2.47290",33.76515,2.4729,1098,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE32","N33.76515 W2.47290",33.76515,2.4729,1098,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE33","N33.76476 W2.47265",33.76476,2.47265,1097,"4/28/2015","April","Messor",2,0.00225,NA,"WT"
"WC43NE3","EPA","WC43NE33","N33.76476 W2.47265",33.76476,2.47265,1097,"4/28/2015","April","Other",NA,0.91342,NA,"WT"
"WC43NE3","EPA","WC43NE33","N33.76476 W2.47265",33.76476,2.47265,1097,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE33","N33.76476 W2.47265",33.76476,2.47265,1097,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE34","N33.76471 W2.47290",33.76471,2.4729,1097,"4/28/2015","April","Messor",2,0.00343,NA,"WT"
"WC43NE3","EPA","WC43NE34","N33.76471 W2.47290",33.76471,2.4729,1097,"4/28/2015","April","Other",NA,1.42063,NA,"WT"
"WC43NE3","EPA","WC43NE34","N33.76471 W2.47290",33.76471,2.4729,1097,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE3","EPA","WC43NE34","N33.76471 W2.47290",33.76471,2.4729,1097,"4/28/2015","April","Tenebrionidae Other",1,0.00074,NA,"WT"
"WC43NE4","EPA","WC43NE41","N33.76519 W2.50103",33.76519,2.50103,1112,"4/28/2015","April","Messor",3,0.00289,NA,"WT"
"WC43NE4","EPA","WC43NE41","N33.76519 W2.50103",33.76519,2.50103,1112,"4/28/2015","April","Other",NA,1.02295,NA,"WT"
"WC43NE4","EPA","WC43NE41","N33.76519 W2.50103",33.76519,2.50103,1112,"4/28/2015","April","Tenebrionidae Diet",1,0.14108,NA,"WT"
"WC43NE4","EPA","WC43NE41","N33.76519 W2.50103",33.76519,2.50103,1112,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE42","N33.76501 W2.50045",33.76501,2.50045,1111,"4/28/2015","April","Messor",7,0.00501,NA,"WT"
"WC43NE4","EPA","WC43NE42","N33.76501 W2.50045",33.76501,2.50045,1111,"4/28/2015","April","Other",NA,1.86381,NA,"WT"
"WC43NE4","EPA","WC43NE42","N33.76501 W2.50045",33.76501,2.50045,1111,"4/28/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE42","N33.76501 W2.50045",33.76501,2.50045,1111,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE43","N33.76452 W2.50048",33.76452,2.50048,1109,"4/28/2015","April","Messor",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE43","N33.76452 W2.50048",33.76452,2.50048,1109,"4/28/2015","April","Other",NA,1.22582,NA,"WT"
"WC43NE4","EPA","WC43NE43","N33.76452 W2.50048",33.76452,2.50048,1109,"4/28/2015","April","Tenebrionidae Diet",3,0.3673,NA,"WT"
"WC43NE4","EPA","WC43NE43","N33.76452 W2.50048",33.76452,2.50048,1109,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE44","N33.76458 W2.50103",33.76458,2.50103,1107,"4/28/2015","April","Messor",0,0,NA,"WT"
"WC43NE4","EPA","WC43NE44","N33.76458 W2.50103",33.76458,2.50103,1107,"4/28/2015","April","Other",NA,1.08601,NA,"WT"
"WC43NE4","EPA","WC43NE44","N33.76458 W2.50103",33.76458,2.50103,1107,"4/28/2015","April","Tenebrionidae Diet",2,0.24889,NA,"WT"
"WC43NE4","EPA","WC43NE44","N33.76458 W2.50103",33.76458,2.50103,1107,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE51","N33.77239 W2.48479",33.77239,2.48479,1111,"4/28/2015","April","Messor",1,0.00095,NA,"WT"
"WC43NE5","EPA","WC43NE51","N33.77239 W2.48479",33.77239,2.48479,1111,"4/28/2015","April","Other",NA,1.72691,NA,"WT"
"WC43NE5","EPA","WC43NE51","N33.77239 W2.48479",33.77239,2.48479,1111,"4/28/2015","April","Tenebrionidae Diet",3,1.3301,NA,"WT"
"WC43NE5","EPA","WC43NE51","N33.77239 W2.48479",33.77239,2.48479,1111,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE52","N33.77233 W2.48429",33.77233,2.48429,1110,"4/28/2015","April","Messor",2,0.00334,NA,"WT"
"WC43NE5","EPA","WC43NE52","N33.77233 W2.48429",33.77233,2.48429,1110,"4/28/2015","April","Other",NA,2.39096,NA,"WT"
"WC43NE5","EPA","WC43NE52","N33.77233 W2.48429",33.77233,2.48429,1110,"4/28/2015","April","Tenebrionidae Diet",4,1.55212,NA,"WT"
"WC43NE5","EPA","WC43NE52","N33.77233 W2.48429",33.77233,2.48429,1110,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE53","N33.77191 W2.48434",33.77191,2.48434,1109,"4/28/2015","April","Messor",2,0.00273,NA,"WT"
"WC43NE5","EPA","WC43NE53","N33.77191 W2.48434",33.77191,2.48434,1109,"4/28/2015","April","Other",NA,1.32361,NA,"WT"
"WC43NE5","EPA","WC43NE53","N33.77191 W2.48434",33.77191,2.48434,1109,"4/28/2015","April","Tenebrionidae Diet",1,0.13336,NA,"WT"
"WC43NE5","EPA","WC43NE53","N33.77191 W2.48434",33.77191,2.48434,1109,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC43NE5","EPA","WC43NE54","N33.77197 W2.48498",33.77197,2.48498,1112,"4/28/2015","April","Messor",2,0.00181,NA,"WT"
"WC43NE5","EPA","WC43NE54","N33.77197 W2.48498",33.77197,2.48498,1112,"4/28/2015","April","Other",NA,1.28094,NA,"WT"
"WC43NE5","EPA","WC43NE54","N33.77197 W2.48498",33.77197,2.48498,1112,"4/28/2015","April","Tenebrionidae Diet",1,0.11927,NA,"WT"
"WC43NE5","EPA","WC43NE54","N33.77197 W2.48498",33.77197,2.48498,1112,"4/28/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE11","N33.87870 W2.71618",33.8787,2.71618,1317,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE11","N33.87870 W2.71618",33.8787,2.71618,1317,"4/29/2015","April","Other",NA,0.13417,NA,"WT"
"WC24NE1","ALF","WC24NE11","N33.87870 W2.71618",33.8787,2.71618,1317,"4/29/2015","April","Tenebrionidae Diet",3,0.06016,NA,"WT"
"WC24NE1","ALF","WC24NE11","N33.87870 W2.71618",33.8787,2.71618,1317,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE12","N33.87862 W2.71562",33.87862,2.71562,1319,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE12","N33.87862 W2.71562",33.87862,2.71562,1319,"4/29/2015","April","Other",NA,0.27526,NA,"WT"
"WC24NE1","ALF","WC24NE12","N33.87862 W2.71562",33.87862,2.71562,1319,"4/29/2015","April","Tenebrionidae Diet",1,0.05927,NA,"WT"
"WC24NE1","ALF","WC24NE12","N33.87862 W2.71562",33.87862,2.71562,1319,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE13","N33.87807 W2.71579",33.87807,2.71579,1316,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE13","N33.87807 W2.71579",33.87807,2.71579,1316,"4/29/2015","April","Other",NA,0.35074,NA,"WT"
"WC24NE1","ALF","WC24NE13","N33.87807 W2.71579",33.87807,2.71579,1316,"4/29/2015","April","Tenebrionidae Diet",1,0.0143,NA,"WT"
"WC24NE1","ALF","WC24NE13","N33.87807 W2.71579",33.87807,2.71579,1316,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE14","N33.87811 W2.71631",33.87811,2.71631,1317,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE1","ALF","WC24NE14","N33.87811 W2.71631",33.87811,2.71631,1317,"4/29/2015","April","Other",NA,0.67042,NA,"WT"
"WC24NE1","ALF","WC24NE14","N33.87811 W2.71631",33.87811,2.71631,1317,"4/29/2015","April","Tenebrionidae Diet",6,0.14001,NA,"WT"
"WC24NE1","ALF","WC24NE14","N33.87811 W2.71631",33.87811,2.71631,1317,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE22","N33.87870 W2.68871",33.8787,2.68871,1327,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE22","N33.87870 W2.68871",33.8787,2.68871,1327,"4/29/2015","April","Other",NA,0.04059,NA,"WT"
"WC24NE2","ALF","WC24NE22","N33.87870 W2.68871",33.8787,2.68871,1327,"4/29/2015","April","Tenebrionidae Diet",3,0.30111,NA,"WT"
"WC24NE2","ALF","WC24NE22","N33.87870 W2.68871",33.8787,2.68871,1327,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE23","N33.87825 W2.68873",33.87825,2.68873,1327,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE23","N33.87825 W2.68873",33.87825,2.68873,1327,"4/29/2015","April","Other",NA,0.23258,NA,"WT"
"WC24NE2","ALF","WC24NE23","N33.87825 W2.68873",33.87825,2.68873,1327,"4/29/2015","April","Tenebrionidae Diet",2,0.04588,NA,"WT"
"WC24NE2","ALF","WC24NE23","N33.87825 W2.68873",33.87825,2.68873,1327,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE24","N33.87827 W2.68924",33.87827,2.68924,1327,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE2","ALF","WC24NE24","N33.87827 W2.68924",33.87827,2.68924,1327,"4/29/2015","April","Other",NA,0.03851,NA,"WT"
"WC24NE2","ALF","WC24NE24","N33.87827 W2.68924",33.87827,2.68924,1327,"4/29/2015","April","Tenebrionidae Diet",2,0.16627,NA,"WT"
"WC24NE2","ALF","WC24NE24","N33.87827 W2.68924",33.87827,2.68924,1327,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE31","N33.85604 W2.68924",33.85604,2.68924,1306,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE31","N33.85604 W2.68924",33.85604,2.68924,1306,"4/29/2015","April","Other",NA,0.26965,NA,"WT"
"WC24NE3","ALF","WC24NE31","N33.85604 W2.68924",33.85604,2.68924,1306,"4/29/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE31","N33.85604 W2.68924",33.85604,2.68924,1306,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE32","N33.85591 W2.68882",33.85591,2.68882,1300,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE32","N33.85591 W2.68882",33.85591,2.68882,1300,"4/29/2015","April","Other",NA,0.09174,NA,"WT"
"WC24NE3","ALF","WC24NE32","N33.85591 W2.68882",33.85591,2.68882,1300,"4/29/2015","April","Tenebrionidae Diet",2,0.02145,NA,"WT"
"WC24NE3","ALF","WC24NE32","N33.85591 W2.68882",33.85591,2.68882,1300,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE33","N33.85549 W2.68895",33.85549,2.68895,1296,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE33","N33.85549 W2.68895",33.85549,2.68895,1296,"4/29/2015","April","Other",NA,0.27886,NA,"WT"
"WC24NE3","ALF","WC24NE33","N33.85549 W2.68895",33.85549,2.68895,1296,"4/29/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE33","N33.85549 W2.68895",33.85549,2.68895,1296,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE34","N33.85555 W2.68944",33.85555,2.68944,1298,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE34","N33.85555 W2.68944",33.85555,2.68944,1298,"4/29/2015","April","Other",NA,0.49128,NA,"WT"
"WC24NE3","ALF","WC24NE34","N33.85555 W2.68944",33.85555,2.68944,1298,"4/29/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC24NE3","ALF","WC24NE34","N33.85555 W2.68944",33.85555,2.68944,1298,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE41","N33.85622 W2.71620",33.85622,2.7162,1323,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE41","N33.85622 W2.71620",33.85622,2.7162,1323,"4/29/2015","April","Other",NA,1.28122,NA,"WT"
"WC24NE4","ALF","WC24NE41","N33.85622 W2.71620",33.85622,2.7162,1323,"4/29/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE41","N33.85622 W2.71620",33.85622,2.7162,1323,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE42","N33.85611 W2.71567",33.85611,2.71567,1332,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE42","N33.85611 W2.71567",33.85611,2.71567,1332,"4/29/2015","April","Other",NA,0.85327,NA,"WT"
"WC24NE4","ALF","WC24NE42","N33.85611 W2.71567",33.85611,2.71567,1332,"4/29/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE42","N33.85611 W2.71567",33.85611,2.71567,1332,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE43","N33.85566 W2.71581",33.85566,2.71581,1331,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE43","N33.85566 W2.71581",33.85566,2.71581,1331,"4/29/2015","April","Other",NA,0.19518,NA,"WT"
"WC24NE4","ALF","WC24NE43","N33.85566 W2.71581",33.85566,2.71581,1331,"4/29/2015","April","Tenebrionidae Diet",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE43","N33.85566 W2.71581",33.85566,2.71581,1331,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE44","N33.85576 W2.71628",33.85576,2.71628,1327,"4/29/2015","April","Messor",0,0,NA,"WT"
"WC24NE4","ALF","WC24NE44","N33.85576 W2.71628",33.85576,2.71628,1327,"4/29/2015","April","Other",NA,0.29443,NA,"WT"
"WC24NE4","ALF","WC24NE44","N33.85576 W2.71628",33.85576,2.71628,1327,"4/29/2015","April","Tenebrionidae Diet",2,0.4782,NA,"WT"
"WC24NE4","ALF","WC24NE44","N33.85576 W2.71628",33.85576,2.71628,1327,"4/29/2015","April","Tenebrionidae Other",0,0,NA,"WT"
"WC24NE5","ALF","WC24NE51","N33.86736 W2.70264",33.86736,2.70264,1332,"4/29/2015","April","Messor",1,0.00112,NA,"WT"
"WC24NE5","ALF","WC24NE51","N33.86736 W2.70264",33.86736,2.70264,1332,"4/29/2015","April","Other",NA,0.1484,NA,"WT"
"WC24NE5","ALF","WC24NE51","N33.86736 W2.70264",33.86736,2.70264,1332,"4/29/2015","April","Tenebrionidae Diet",3,0.05096,NA,"WT"
