Station,Habitat,Trap code,Coord.,Alt.,Date,Period,Fraction,Number,Dry weights (g),Comments,Status
MAAIN1,REG,MAAIN14,N33.25611 W2.73079,1296,10/21/2016,October,Messor,5,0.00458,,NWT
MAAIN1,REG,MAAIN14,N33.25611 W2.73079,1296,10/21/2016,October,Other,,0.00383,,NWT
MAAIN1,REG,MAAIN14,N33.25611 W2.73079,1296,10/21/2016,October,Tenebrionidae Diet,1,0.21329,,NWT
MAAIN1,REG,MAAIN14,N33.25611 W2.73079,1296,10/21/2016,October,Tenebrionidae Other,0,0,,NWT
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,882,10/21/2016,October,Messor,0,0,,WT
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,882,10/21/2016,October,Other,,0.00686,,WT
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,882,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE1,REG,VC52SE11,N33.65271 W3.47184,882,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,883,10/21/2016,October,Messor,0,0,,WT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,883,10/21/2016,October,Other,,0.04525,,WT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,883,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE1,REG,VC52SE12,N33.65269 W3.47128,883,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,881,10/21/2016,October,Messor,70,0.17356,,WT
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,881,10/21/2016,October,Other,,0.02192,,WT
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,881,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE1,REG,VC52SE13,N33.65225 W3.47128,881,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,879,10/21/2016,October,Messor,3,0.00638,,WT
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,879,10/21/2016,October,Other,,0.04282,,WT
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,879,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE1,REG,VC52SE14,N33.65227 W3.47178,879,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,808,10/21/2016,October,Messor,0,0,,WT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,808,10/21/2016,October,Other,,0.01692,,WT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,808,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE2,REG,VC52SE21,N33.65283 W3.44492,808,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,805,10/21/2016,October,Messor,0,0,,WT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,805,10/21/2016,October,Other,,0.01342,,WT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,805,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE2,REG,VC52SE22,N33.65254 W3.44450,805,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,809,10/21/2016,October,Messor,3,0.00643,,WT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,809,10/21/2016,October,Other,,0.05651,,WT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,809,10/21/2016,October,Tenebrionidae Diet,1,2.01659,,WT
VC52SE2,REG,VC52SE23,N33.65221 W3.44480,809,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,807,10/21/2016,October,Messor,2,0.00511,,WT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,807,10/21/2016,October,Other,,0.00885,,WT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,807,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE2,REG,VC52SE24,N33.65246 W3.44524,807,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE3,REG,VC52SE31,N33.63023 W3.44488,866,10/21/2016,October,Messor,1,0.00175,,WT
VC52SE3,REG,VC52SE31,N33.63023 W3.44488,866,10/21/2016,October,Other,,0.06797,,WT
VC52SE3,REG,VC52SE31,N33.63023 W3.44488,866,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE3,REG,VC52SE31,N33.63023 W3.44488,866,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE3,REG,VC52SE32,N33.62979 W3.44484,866,10/21/2016,October,Messor,0,0,,WT
VC52SE3,REG,VC52SE32,N33.62979 W3.44484,866,10/21/2016,October,Other,,0.00652,,WT
VC52SE3,REG,VC52SE32,N33.62979 W3.44484,866,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE3,REG,VC52SE32,N33.62979 W3.44484,866,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE3,REG,VC52SE33,N33.62976 W3.44534,862,10/21/2016,October,Messor,0,0,,WT
VC52SE3,REG,VC52SE33,N33.62976 W3.44534,862,10/21/2016,October,Other,,0.00512,,WT
VC52SE3,REG,VC52SE33,N33.62976 W3.44534,862,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE3,REG,VC52SE33,N33.62976 W3.44534,862,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE3,REG,VC52SE34,N33.63011 W3.44535,861,10/21/2016,October,Messor,0,0,,WT
VC52SE3,REG,VC52SE34,N33.63011 W3.44535,861,10/21/2016,October,Other,,0.00803,,WT
VC52SE3,REG,VC52SE34,N33.63011 W3.44535,861,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE3,REG,VC52SE34,N33.63011 W3.44535,861,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE4,REG,VC52SE41,N33.63016 W3.47177,838,10/21/2016,October,Messor,0,0,,WT
VC52SE4,REG,VC52SE41,N33.63016 W3.47177,838,10/21/2016,October,Other,,0.27675,,WT
VC52SE4,REG,VC52SE41,N33.63016 W3.47177,838,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE4,REG,VC52SE41,N33.63016 W3.47177,838,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE4,REG,VC52SE42,N33.62994 W3.47131,838,10/21/2016,October,Messor,1,0.00175,,WT
VC52SE4,REG,VC52SE42,N33.62994 W3.47131,838,10/21/2016,October,Other,,0.02009,,WT
VC52SE4,REG,VC52SE42,N33.62994 W3.47131,838,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE4,REG,VC52SE42,N33.62994 W3.47131,838,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE4,REG,VC52SE43,N33.62957 W3.47155,835,10/21/2016,October,Messor,100,0.18918,,WT
VC52SE4,REG,VC52SE43,N33.62957 W3.47155,835,10/21/2016,October,Other,,0.01725,,WT
VC52SE4,REG,VC52SE43,N33.62957 W3.47155,835,10/21/2016,October,Tenebrionidae Diet,1,2.90728,,WT
VC52SE4,REG,VC52SE43,N33.62957 W3.47155,835,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE4,REG,VC52SE44,N33.62980 W3.47203,835,10/21/2016,October,Messor,5,0.01261,,WT
VC52SE4,REG,VC52SE44,N33.62980 W3.47203,835,10/21/2016,October,Other,,0.01446,,WT
VC52SE4,REG,VC52SE44,N33.62980 W3.47203,835,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE4,REG,VC52SE44,N33.62980 W3.47203,835,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE5,REG,VC52SE51,N33.64152 W3.45841,843,10/21/2016,October,Messor,0,0,,WT
VC52SE5,REG,VC52SE51,N33.64152 W3.45841,843,10/21/2016,October,Other,,0.03234,,WT
VC52SE5,REG,VC52SE51,N33.64152 W3.45841,843,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE5,REG,VC52SE51,N33.64152 W3.45841,843,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE5,REG,VC52SE52,N33.64138 W3.45794,840,10/21/2016,October,Messor,0,0,,WT
VC52SE5,REG,VC52SE52,N33.64138 W3.45794,840,10/21/2016,October,Other,,0.09941,,WT
VC52SE5,REG,VC52SE52,N33.64138 W3.45794,840,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE5,REG,VC52SE52,N33.64138 W3.45794,840,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE5,REG,VC52SE53,N33.64042 W3.45809,840,10/21/2016,October,Messor,0,0,,WT
VC52SE5,REG,VC52SE53,N33.64042 W3.45809,840,10/21/2016,October,Other,,0.42623,,WT
VC52SE5,REG,VC52SE53,N33.64042 W3.45809,840,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE5,REG,VC52SE53,N33.64042 W3.45809,840,10/21/2016,October,Tenebrionidae Other,0,0,,WT
VC52SE5,REG,VC52SE54,N33.64053 W3.45853,840,10/21/2016,October,Messor,0,0,,WT
VC52SE5,REG,VC52SE54,N33.64053 W3.45853,840,10/21/2016,October,Other,,0.01193,,WT
VC52SE5,REG,VC52SE54,N33.64053 W3.45853,840,10/21/2016,October,Tenebrionidae Diet,0,0,,WT
VC52SE5,REG,VC52SE54,N33.64053 W3.45853,840,10/21/2016,October,Tenebrionidae Other,0,0,,WT
ALBALF1,ALF,ALBALF11,N33.20048 W4.03557,1089,10/24/2016,October,Messor,0,0,,WT
ALBALF1,ALF,ALBALF11,N33.20048 W4.03557,1089,10/24/2016,October,Other,,0.00299,,WT
ALBALF1,ALF,ALBALF11,N33.20048 W4.03557,1089,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBALF1,ALF,ALBALF11,N33.20048 W4.03557,1089,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBALF1,ALF,ALBALF12,N33.20020 W4.03522,1086,10/24/2016,October,Messor,0,0,,WT
ALBALF1,ALF,ALBALF12,N33.20020 W4.03522,1086,10/24/2016,October,Other,,0.0273,,WT
ALBALF1,ALF,ALBALF12,N33.20020 W4.03522,1086,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBALF1,ALF,ALBALF12,N33.20020 W4.03522,1086,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBALF1,ALF,ALBALF13,N33.19983 W4.03558,1080,10/24/2016,October,Messor,0,0,,WT
ALBALF1,ALF,ALBALF13,N33.19983 W4.03558,1080,10/24/2016,October,Other,,0.00645,,WT
ALBALF1,ALF,ALBALF13,N33.19983 W4.03558,1080,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBALF1,ALF,ALBALF13,N33.19983 W4.03558,1080,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBALF1,ALF,ALBALF14,N33.20018 W4.03589,1089,10/24/2016,October,Messor,0,0,,WT
ALBALF1,ALF,ALBALF14,N33.20018 W4.03589,1089,10/24/2016,October,Other,,0.01822,,WT
ALBALF1,ALF,ALBALF14,N33.20018 W4.03589,1089,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBALF1,ALF,ALBALF14,N33.20018 W4.03589,1089,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBLDD1,WED,ALBLDD11,N33.17198 W3.97856,958,10/24/2016,October,Messor,0,0,,WT
ALBLDD1,WED,ALBLDD11,N33.17198 W3.97856,958,10/24/2016,October,Other,,0.07074,,WT
ALBLDD1,WED,ALBLDD11,N33.17198 W3.97856,958,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBLDD1,WED,ALBLDD11,N33.17198 W3.97856,958,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBLDD1,WED,ALBLDD12,N33.17232 W3.97776,956,10/24/2016,October,Messor,0,0,,WT
ALBLDD1,WED,ALBLDD12,N33.17232 W3.97776,956,10/24/2016,October,Other,,0.06053,,WT
ALBLDD1,WED,ALBLDD12,N33.17232 W3.97776,956,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBLDD1,WED,ALBLDD12,N33.17232 W3.97776,956,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBLDD1,WED,ALBLDD13,N33.17216 W3.97769,957,10/24/2016,October,Messor,0,0,,WT
ALBLDD1,WED,ALBLDD13,N33.17216 W3.97769,957,10/24/2016,October,Other,,0.00474,,WT
ALBLDD1,WED,ALBLDD13,N33.17216 W3.97769,957,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBLDD1,WED,ALBLDD13,N33.17216 W3.97769,957,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBLDD1,WED,ALBLDD14,N33.17182 W3.97850,958,10/24/2016,October,Messor,0,0,,WT
ALBLDD1,WED,ALBLDD14,N33.17182 W3.97850,958,10/24/2016,October,Other,,0.02601,,WT
ALBLDD1,WED,ALBLDD14,N33.17182 W3.97850,958,10/24/2016,October,Tenebrionidae Diet,1,0.03412,,WT
ALBLDD1,WED,ALBLDD14,N33.17182 W3.97850,958,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBREG1,REG,ALBREG11,N33.14206 W3.94076,900,10/24/2016,October,Messor,0,0,,WT
ALBREG1,REG,ALBREG11,N33.14206 W3.94076,900,10/24/2016,October,Other,,0.01374,,WT
ALBREG1,REG,ALBREG11,N33.14206 W3.94076,900,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBREG1,REG,ALBREG11,N33.14206 W3.94076,900,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBREG1,REG,ALBREG12,N33.14213 W3.94027,899,10/24/2016,October,Messor,0,0,,WT
ALBREG1,REG,ALBREG12,N33.14213 W3.94027,899,10/24/2016,October,Other,,0.00315,,WT
ALBREG1,REG,ALBREG12,N33.14213 W3.94027,899,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBREG1,REG,ALBREG12,N33.14213 W3.94027,899,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBREG1,REG,ALBREG13,N33.14170 W3.94022,898,10/24/2016,October,Messor,0,0,,WT
ALBREG1,REG,ALBREG13,N33.14170 W3.94022,898,10/24/2016,October,Other,,0.00169,,WT
ALBREG1,REG,ALBREG13,N33.14170 W3.94022,898,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBREG1,REG,ALBREG13,N33.14170 W3.94022,898,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBREG1,REG,ALBREG14,N33.14163 W3.94069,900,10/24/2016,October,Messor,0,0,,WT
ALBREG1,REG,ALBREG14,N33.14163 W3.94069,900,10/24/2016,October,Other,,0.01118,,WT
ALBREG1,REG,ALBREG14,N33.14163 W3.94069,900,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBREG1,REG,ALBREG14,N33.14163 W3.94069,900,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBSEP1,EPA,ALBSEP11,N33.14994 W3.94155,904,10/24/2016,October,Messor,0,0,,WT
ALBSEP1,EPA,ALBSEP11,N33.14994 W3.94155,904,10/24/2016,October,Other,,0.00274,,WT
ALBSEP1,EPA,ALBSEP11,N33.14994 W3.94155,904,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBSEP1,EPA,ALBSEP11,N33.14994 W3.94155,904,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBSEP1,EPA,ALBSEP12,N33.14993 W3.94105,904,10/24/2016,October,Messor,0,0,,WT
ALBSEP1,EPA,ALBSEP12,N33.14993 W3.94105,904,10/24/2016,October,Other,,0.00405,,WT
ALBSEP1,EPA,ALBSEP12,N33.14993 W3.94105,904,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBSEP1,EPA,ALBSEP12,N33.14993 W3.94105,904,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBSEP1,EPA,ALBSEP13,N33.14947 W3.94111,906,10/24/2016,October,Messor,0,0,,WT
ALBSEP1,EPA,ALBSEP13,N33.14947 W3.94111,906,10/24/2016,October,Other,,0.01507,,WT
ALBSEP1,EPA,ALBSEP13,N33.14947 W3.94111,906,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBSEP1,EPA,ALBSEP13,N33.14947 W3.94111,906,10/24/2016,October,Tenebrionidae Other,0,0,,WT
ALBSEP1,EPA,ALBSEP14,N33.14949 W3.94163,906,10/24/2016,October,Messor,0,0,,WT
ALBSEP1,EPA,ALBSEP14,N33.14949 W3.94163,906,10/24/2016,October,Other,,0.00856,,WT
ALBSEP1,EPA,ALBSEP14,N33.14949 W3.94163,906,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
ALBSEP1,EPA,ALBSEP14,N33.14949 W3.94163,906,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW1,REG,VB17NW11,N33.24393 W3.95261,988,10/24/2016,October,Messor,0,0,,WT
VB17NW1,REG,VB17NW11,N33.24393 W3.95261,988,10/24/2016,October,Other,,0.01128,,WT
VB17NW1,REG,VB17NW11,N33.24393 W3.95261,988,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW1,REG,VB17NW11,N33.24393 W3.95261,988,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW1,REG,VB17NW12,N33.24378 W3.95208,986,10/24/2016,October,Messor,0,0,,WT
VB17NW1,REG,VB17NW12,N33.24378 W3.95208,986,10/24/2016,October,Other,,0.02718,,WT
VB17NW1,REG,VB17NW12,N33.24378 W3.95208,986,10/24/2016,October,Tenebrionidae Diet,1,0.03566,,WT
VB17NW1,REG,VB17NW12,N33.24378 W3.95208,986,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW1,REG,VB17NW13,N33.24335 W3.95221,986,10/24/2016,October,Messor,0,0,,WT
VB17NW1,REG,VB17NW13,N33.24335 W3.95221,986,10/24/2016,October,Other,,0.01554,,WT
VB17NW1,REG,VB17NW13,N33.24335 W3.95221,986,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW1,REG,VB17NW13,N33.24335 W3.95221,986,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW1,REG,VB17NW14,N33.24348 W3.95279,987,10/24/2016,October,Messor,0,0,,WT
VB17NW1,REG,VB17NW14,N33.24348 W3.95279,987,10/24/2016,October,Other,,0.10665,,WT
VB17NW1,REG,VB17NW14,N33.24348 W3.95279,987,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW1,REG,VB17NW14,N33.24348 W3.95279,987,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW2,REG,VB17NW21,N33.24432 W3.92586,938,10/24/2016,October,Messor,0,0,,WT
VB17NW2,REG,VB17NW21,N33.24432 W3.92586,938,10/24/2016,October,Other,,0.00539,,WT
VB17NW2,REG,VB17NW21,N33.24432 W3.92586,938,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW2,REG,VB17NW21,N33.24432 W3.92586,938,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW2,REG,VB17NW22,N33.24417 W3.92532,940,10/24/2016,October,Messor,0,0,,WT
VB17NW2,REG,VB17NW22,N33.24417 W3.92532,940,10/24/2016,October,Other,,0.11299,,WT
VB17NW2,REG,VB17NW22,N33.24417 W3.92532,940,10/24/2016,October,Tenebrionidae Diet,1,1.08051,,WT
VB17NW2,REG,VB17NW22,N33.24417 W3.92532,940,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW2,REG,VB17NW23,N33.24373 W3.92547,940,10/24/2016,October,Messor,0,0,,WT
VB17NW2,REG,VB17NW23,N33.24373 W3.92547,940,10/24/2016,October,Other,,0.02658,,WT
VB17NW2,REG,VB17NW23,N33.24373 W3.92547,940,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW2,REG,VB17NW23,N33.24373 W3.92547,940,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW2,REG,VB17NW24,N33.24386 W3.92599,942,10/24/2016,October,Messor,0,0,,WT
VB17NW2,REG,VB17NW24,N33.24386 W3.92599,942,10/24/2016,October,Other,,0.00768,,WT
VB17NW2,REG,VB17NW24,N33.24386 W3.92599,942,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW2,REG,VB17NW24,N33.24386 W3.92599,942,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW3,REG,VB17NW31,N33.22191 W3.92567,945,10/24/2016,October,Messor,0,0,,WT
VB17NW3,REG,VB17NW31,N33.22191 W3.92567,945,10/24/2016,October,Other,,0.02885,,WT
VB17NW3,REG,VB17NW31,N33.22191 W3.92567,945,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW3,REG,VB17NW31,N33.22191 W3.92567,945,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW3,REG,VB17NW32,N33.22178 W3.92519,942,10/24/2016,October,Messor,0,0,,WT
VB17NW3,REG,VB17NW32,N33.22178 W3.92519,942,10/24/2016,October,Other,,0.04866,,WT
VB17NW3,REG,VB17NW32,N33.22178 W3.92519,942,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW3,REG,VB17NW32,N33.22178 W3.92519,942,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW3,REG,VB17NW33,N33.22134 W3.92538,942,10/24/2016,October,Messor,1,0.00175,,WT
VB17NW3,REG,VB17NW33,N33.22134 W3.92538,942,10/24/2016,October,Other,,0.00492,,WT
VB17NW3,REG,VB17NW33,N33.22134 W3.92538,942,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW3,REG,VB17NW33,N33.22134 W3.92538,942,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW3,REG,VB17NW34,N33.22149 W3.92586,942,10/24/2016,October,Messor,0,0,,WT
VB17NW3,REG,VB17NW34,N33.22149 W3.92586,942,10/24/2016,October,Other,,0.00748,,WT
VB17NW3,REG,VB17NW34,N33.22149 W3.92586,942,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW3,REG,VB17NW34,N33.22149 W3.92586,942,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW4,REG,VB17NW41,N33.22150 W3.95235,955,10/24/2016,October,Messor,0,0,,WT
VB17NW4,REG,VB17NW41,N33.22150 W3.95235,955,10/24/2016,October,Other,,0.01687,,WT
VB17NW4,REG,VB17NW41,N33.22150 W3.95235,955,10/24/2016,October,Tenebrionidae Diet,1,0.01869,,WT
VB17NW4,REG,VB17NW41,N33.22150 W3.95235,955,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW4,REG,VB17NW42,N33.22109 W3.95217,955,10/24/2016,October,Messor,0,0,,WT
VB17NW4,REG,VB17NW42,N33.22109 W3.95217,955,10/24/2016,October,Other,,0.01295,,WT
VB17NW4,REG,VB17NW42,N33.22109 W3.95217,955,10/24/2016,October,Tenebrionidae Diet,1,0.40337,,WT
VB17NW4,REG,VB17NW42,N33.22109 W3.95217,955,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW4,REG,VB17NW43,N33.22093 W3.95263,954,10/24/2016,October,Messor,0,0,,WT
VB17NW4,REG,VB17NW43,N33.22093 W3.95263,954,10/24/2016,October,Other,,0.11544,,WT
VB17NW4,REG,VB17NW43,N33.22093 W3.95263,954,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW4,REG,VB17NW43,N33.22093 W3.95263,954,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW4,REG,VB17NW44,N33.22134 W3.95281,956,10/24/2016,October,Messor,0,0,,WT
VB17NW4,REG,VB17NW44,N33.22134 W3.95281,956,10/24/2016,October,Other,,0.01151,,WT
VB17NW4,REG,VB17NW44,N33.22134 W3.95281,956,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW4,REG,VB17NW44,N33.22134 W3.95281,956,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW5,REG,VB17NW51,N33.23296 W3.93897,951,10/24/2016,October,Messor,0,0,,WT
VB17NW5,REG,VB17NW51,N33.23296 W3.93897,951,10/24/2016,October,Other,,0.01413,,WT
VB17NW5,REG,VB17NW51,N33.23296 W3.93897,951,10/24/2016,October,Tenebrionidae Diet,2,0.02211,,WT
VB17NW5,REG,VB17NW51,N33.23296 W3.93897,951,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW5,REG,VB17NW52,N33.23271 W3.93853,951,10/24/2016,October,Messor,0,0,,WT
VB17NW5,REG,VB17NW52,N33.23271 W3.93853,951,10/24/2016,October,Other,,0.00324,,WT
VB17NW5,REG,VB17NW52,N33.23271 W3.93853,951,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW5,REG,VB17NW52,N33.23271 W3.93853,951,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW5,REG,VB17NW53,N33.23234 W3.93882,952,10/24/2016,October,Messor,0,0,,WT
VB17NW5,REG,VB17NW53,N33.23234 W3.93882,952,10/24/2016,October,Other,,0.01361,,WT
VB17NW5,REG,VB17NW53,N33.23234 W3.93882,952,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW5,REG,VB17NW53,N33.23234 W3.93882,952,10/24/2016,October,Tenebrionidae Other,0,0,,WT
VB17NW5,REG,VB17NW54,N33.23261 W3.93907,952,10/24/2016,October,Messor,0,0,,WT
VB17NW5,REG,VB17NW54,N33.23261 W3.93907,952,10/24/2016,October,Other,,0.00117,,WT
VB17NW5,REG,VB17NW54,N33.23261 W3.93907,952,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
VB17NW5,REG,VB17NW54,N33.23261 W3.93907,952,10/24/2016,October,Tenebrionidae Other,0,0,,WT
WC43NE1,EPA,WC43NE11,N33.78798 W2.50083,1103,10/24/2016,October,Messor,3,0.00293,,WT
WC43NE1,EPA,WC43NE11,N33.78798 W2.50083,1103,10/24/2016,October,Other,,0.00914,,WT
WC43NE1,EPA,WC43NE11,N33.78798 W2.50083,1103,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
WC43NE1,EPA,WC43NE11,N33.78798 W2.50083,1103,10/24/2016,October,Tenebrionidae Other,0,0,,WT
WC43NE1,EPA,WC43NE12,N33.78839 W2.50066,1111,10/24/2016,October,Messor,0,0,,WT
WC43NE1,EPA,WC43NE12,N33.78839 W2.50066,1111,10/24/2016,October,Other,,0.00562,,WT
WC43NE1,EPA,WC43NE12,N33.78839 W2.50066,1111,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
WC43NE1,EPA,WC43NE12,N33.78839 W2.50066,1111,10/24/2016,October,Tenebrionidae Other,0,0,,WT
WC43NE1,EPA,WC43NE13,N33.78823 W2.50020,1111,10/24/2016,October,Messor,0,0,,WT
WC43NE1,EPA,WC43NE13,N33.78823 W2.50020,1111,10/24/2016,October,Other,,0.00817,,WT
WC43NE1,EPA,WC43NE13,N33.78823 W2.50020,1111,10/24/2016,October,Tenebrionidae Diet,0,0,,WT
WC43NE1,EPA,WC43NE13,N33.78823 W2.50020,1111,10/24/2016,October,Tenebrionidae Other,0,0,,WT
WC43NE1,EPA,WC43NE14,N33.78777 W2.50032,1109,10/24/2016,October,Messor,,,Jar disappeared,NWT
WC43NE1,EPA,WC43NE14,N33.78777 W2.50032,1109,10/24/2016,October,Other,,,Jar disappeared,NWT
WC43NE1,EPA,WC43NE14,N33.78777 W2.50032,1109,10/24/2016,October,Tenebrionidae Diet,,,Jar disappeared,NWT
WC43NE1,EPA,WC43NE14,N33.78777 W2.50032,1109,10/24/2016,October,Tenebrionidae Other,,,Jar disappeared,NWT
