"Station","Lat","Lon","Year","Season","Alive","Dead","Ground","Unknown","Sum.not.unknown","GridSize","F_alive","F_dead","F_veg","F_ground","Habitat"
"PP40NE1",29.89775,-7.48771,2023,"Fall",0,19,699,2,718,720,0,0.026462396,0.026462396,0.973537604,"Alluvial spread area"
"PP40NE1",29.89775,-7.48771,2023,"Winter",0,3,717,0,720,720,0,0.004166667,0.004166667,0.995833333,"Alluvial spread area"
"PP40NE2",29.89977,-7.45908,2016,"Spring",1,21,337,1,359,360,0.002785515,0.058495822,0.061281337,0.938718663,"Reg"
"PP40NE2",29.89977,-7.45908,2016,"Summer",0,37,323,0,360,360,0,0.102777778,0.102777778,0.897222222,"Reg"
"PP40NE2",29.89977,-7.45908,2016,"Fall",0,13,347,0,360,360,0,0.036111111,0.036111111,0.963888889,"Reg"
"PP40NE2",29.89977,-7.45908,2016,"Winter",0,14,346,0,360,360,0,0.038888889,0.038888889,0.961111111,"Reg"
"PP40NE2",29.89977,-7.45908,2017,"Spring",7,17,694,2,718,720,0.009749304,0.02367688,0.033426184,0.966573816,"Reg"
"PP40NE2",29.89977,-7.45908,2017,"Summer",0,15,705,0,720,720,0,0.020833333,0.020833333,0.979166667,"Reg"
"PP40NE2",29.89977,-7.45908,2017,"Fall",2,31,686,1,719,720,0.002781641,0.043115438,0.045897079,0.954102921,"Reg"
"PP40NE2",29.89977,-7.45908,2017,"Winter",2,20,698,0,720,720,0.002777778,0.027777778,0.030555556,0.969444444,"Reg"
"PP40NE2",29.89977,-7.45908,2018,"Spring",0,38,676,6,714,720,0,0.053221289,0.053221289,0.946778711,"Reg"
"PP40NE2",29.89977,-7.45908,2018,"Summer",1,20,695,4,716,720,0.001396648,0.027932961,0.029329609,0.970670391,"Reg"
"PP40NE2",29.89977,-7.45908,2018,"Fall",1,17,700,2,718,720,0.001392758,0.02367688,0.025069638,0.974930362,"Reg"
"PP40NE2",29.89977,-7.45908,2018,"Winter",11,15,686,8,712,720,0.015449438,0.021067416,0.036516854,0.963483146,"Reg"
"PP40NE2",29.89977,-7.45908,2019,"Spring",1,29,686,4,716,720,0.001396648,0.040502793,0.041899441,0.958100559,"Reg"
"PP40NE2",29.89977,-7.45908,2019,"Summer",0,15,702,3,717,720,0,0.020920502,0.020920502,0.979079498,"Reg"
"PP40NE2",29.89977,-7.45908,2019,"Fall",0,15,703,2,718,720,0,0.020891365,0.020891365,0.979108635,"Reg"
"PP40NE2",29.89977,-7.45908,2019,"Winter",0,17,703,0,720,720,0,0.023611111,0.023611111,0.976388889,"Reg"
"PP40NE2",29.89977,-7.45908,2020,"Spring",0,14,702,4,716,720,0,0.019553073,0.019553073,0.980446927,"Reg"
"PP40NE2",29.89977,-7.45908,2020,"Summer",0,18,699,3,717,720,0,0.025104603,0.025104603,0.974895397,"Reg"
"PP40NE2",29.89977,-7.45908,2020,"Fall",0,12,707,1,719,720,0,0.016689847,0.016689847,0.983310153,"Reg"
"PP40NE2",29.89977,-7.45908,2020,"Winter",0,12,702,6,714,720,0,0.016806723,0.016806723,0.983193277,"Reg"
"PP40NE2",29.89977,-7.45908,2021,"Spring",0,10,709,1,719,720,0,0.013908206,0.013908206,0.986091794,"Reg"
"PP40NE2",29.89977,-7.45908,2021,"Summer",0,10,705,5,715,720,0,0.013986014,0.013986014,0.986013986,"Reg"
"PP40NE2",29.89977,-7.45908,2021,"Fall",0,9,710,1,719,720,0,0.012517385,0.012517385,0.987482615,"Reg"
"PP40NE2",29.89977,-7.45908,2021,"Winter",2,8,710,0,720,720,0.002777778,0.011111111,0.013888889,0.986111111,"Reg"
"PP40NE2",29.89977,-7.45908,2022,"Spring",3,11,706,0,720,720,0.004166667,0.015277778,0.019444444,0.980555556,"Reg"
"PP40NE2",29.89977,-7.45908,2022,"Summer",0,6,712,2,718,720,0,0.008356546,0.008356546,0.991643454,"Reg"
"PP40NE2",29.89977,-7.45908,2022,"Fall",0,13,707,0,720,720,0,0.018055556,0.018055556,0.981944444,"Reg"
"PP40NE2",29.89977,-7.45908,2022,"Winter",0,12,704,4,716,720,0,0.016759777,0.016759777,0.983240223,"Reg"
"PP40NE2",29.89977,-7.45908,2023,"Spring",18,8,690,4,716,720,0.025139665,0.011173184,0.036312849,0.963687151,"Reg"
"PP40NE2",29.89977,-7.45908,2023,"Summer",3,24,688,5,715,720,0.004195804,0.033566434,0.037762238,0.962237762,"Reg"
"PP40NE2",29.89977,-7.45908,2023,"Fall",1,17,700,2,718,720,0.001392758,0.02367688,0.025069638,0.974930362,"Reg"
"PP40NE2",29.89977,-7.45908,2023,"Winter",2,13,700,5,715,720,0.002797203,0.018181818,0.020979021,0.979020979,"Reg"
"PP40NE3",29.87654,-7.46071,2016,"Spring",11,41,306,2,358,360,0.030726257,0.11452514,0.145251397,0.854748603,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2016,"Summer",0,33,327,0,360,360,0,0.091666667,0.091666667,0.908333333,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2016,"Fall",7,24,329,0,360,360,0.019444444,0.066666667,0.086111111,0.913888889,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2016,"Winter",0,34,323,3,357,360,0,0.095238095,0.095238095,0.904761905,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2017,"Spring",28,6,672,14,706,720,0.039660057,0.008498584,0.04815864,0.95184136,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2017,"Summer",97,13,603,7,713,720,0.136044881,0.018232819,0.1542777,0.8457223,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2017,"Fall",28,8,671,13,707,720,0.03960396,0.011315417,0.050919378,0.949080622,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2017,"Winter",46,12,657,5,715,720,0.064335664,0.016783217,0.081118881,0.918881119,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2018,"Spring",3,41,668,8,712,720,0.004213483,0.05758427,0.061797753,0.938202247,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2018,"Summer",29,10,672,9,711,720,0.040787623,0.014064698,0.054852321,0.945147679,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2018,"Fall",62,23,624,11,709,720,0.087447109,0.032440056,0.119887165,0.880112835,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2018,"Winter",46,7,635,32,688,720,0.066860465,0.010174419,0.077034884,0.922965116,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2019,"Spring",27,19,668,6,714,720,0.037815126,0.026610644,0.06442577,0.93557423,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2019,"Summer",19,81,600,20,700,720,0.027142857,0.115714286,0.142857143,0.857142857,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2019,"Fall",0,0,719,1,719,720,0,0,0,1,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2019,"Winter",20,16,676,8,712,720,0.028089888,0.02247191,0.050561798,0.949438202,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2020,"Spring",36,43,628,13,707,720,0.050919378,0.060820368,0.111739745,0.888260255,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2020,"Summer",10,69,613,28,692,720,0.014450867,0.099710983,0.11416185,0.88583815,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2020,"Fall",18,32,664,6,714,720,0.025210084,0.044817927,0.070028011,0.929971989,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2020,"Winter",39,30,634,17,703,720,0.055476529,0.042674253,0.098150782,0.901849218,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2021,"Spring",43,23,646,8,712,720,0.060393258,0.032303371,0.092696629,0.907303371,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2021,"Summer",43,19,644,14,706,720,0.060906516,0.026912181,0.087818697,0.912181303,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2021,"Fall",9,50,652,9,711,720,0.012658228,0.070323488,0.082981716,0.917018284,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2021,"Winter",20,35,658,7,713,720,0.028050491,0.049088359,0.07713885,0.92286115,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2022,"Spring",43,39,631,7,713,720,0.060308555,0.054698457,0.115007013,0.884992987,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2022,"Summer",47,24,636,13,707,720,0.066478076,0.033946252,0.100424328,0.899575672,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2022,"Fall",29,15,664,12,708,720,0.040960452,0.021186441,0.062146893,0.937853107,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2022,"Winter",38,21,643,18,702,720,0.054131054,0.02991453,0.084045584,0.915954416,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2023,"Spring",71,38,599,12,708,720,0.100282486,0.053672316,0.153954802,0.846045198,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2023,"Summer",35,64,602,19,701,720,0.049928673,0.091298146,0.141226819,0.858773181,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2023,"Fall",14,41,652,13,707,720,0.01980198,0.057991513,0.077793494,0.922206506,"Alluvial spread area"
"PP40NE3",29.87654,-7.46071,2023,"Winter",49,36,622,13,707,720,0.069306931,0.050919378,0.120226308,0.879773692,"Alluvial spread area"
"PP40NE4",29.88181,-7.49215,2016,"Spring",0,1,359,0,360,360,0,0.002777778,0.002777778,0.997222222,"Reg"
"PP40NE4",29.88181,-7.49215,2016,"Summer",0,0,360,0,360,360,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2016,"Fall",0,0,359,1,359,360,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2016,"Winter",0,0,360,0,360,360,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2017,"Spring",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2017,"Summer",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2017,"Fall",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2017,"Winter",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2018,"Spring",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2018,"Summer",0,1,719,0,720,720,0,0.001388889,0.001388889,0.998611111,"Reg"
"PP40NE4",29.88181,-7.49215,2018,"Fall",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2018,"Winter",0,0,714,6,714,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2019,"Spring",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2019,"Summer",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2019,"Fall",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2019,"Winter",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2020,"Spring",0,0,718,2,718,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2020,"Summer",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2020,"Fall",1,1,718,0,720,720,0.001388889,0.001388889,0.002777778,0.997222222,"Reg"
"PP40NE4",29.88181,-7.49215,2020,"Winter",0,4,715,1,719,720,0,0.005563282,0.005563282,0.994436718,"Reg"
"PP40NE4",29.88181,-7.49215,2021,"Spring",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2021,"Summer",0,1,719,0,720,720,0,0.001388889,0.001388889,0.998611111,"Reg"
"PP40NE4",29.88181,-7.49215,2021,"Fall",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2021,"Winter",0,0,719,1,719,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2022,"Spring",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2022,"Summer",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2022,"Fall",0,1,719,0,720,720,0,0.001388889,0.001388889,0.998611111,"Reg"
"PP40NE4",29.88181,-7.49215,2022,"Winter",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2023,"Spring",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2023,"Summer",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2023,"Fall",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE4",29.88181,-7.49215,2023,"Winter",0,1,719,0,720,720,0,0.001388889,0.001388889,0.998611111,"Reg"
"PP40NE5",29.8885,-7.47239,2016,"Spring",0,0,360,0,360,360,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2016,"Summer",0,0,360,0,360,360,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2016,"Fall",0,0,360,0,360,360,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2016,"Winter",0,0,360,0,360,360,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2017,"Spring",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2017,"Summer",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2017,"Fall",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2017,"Winter",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2018,"Spring",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2018,"Summer",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2018,"Fall",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2018,"Winter",0,1,719,0,720,720,0,0.001388889,0.001388889,0.998611111,"Reg"
"PP40NE5",29.8885,-7.47239,2019,"Spring",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2019,"Summer",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2019,"Fall",30,78,593,19,701,720,0.042796006,0.111269615,0.154065621,0.845934379,"Reg"
"PP40NE5",29.8885,-7.47239,2019,"Winter",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2020,"Spring",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2020,"Summer",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2020,"Fall",0,1,719,0,720,720,0,0.001388889,0.001388889,0.998611111,"Reg"
"PP40NE5",29.8885,-7.47239,2020,"Winter",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2021,"Spring",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2021,"Summer",0,1,717,2,718,720,0,0.001392758,0.001392758,0.998607242,"Reg"
"PP40NE5",29.8885,-7.47239,2021,"Fall",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2021,"Winter",0,2,718,0,720,720,0,0.002777778,0.002777778,0.997222222,"Reg"
"PP40NE5",29.8885,-7.47239,2022,"Spring",0,2,718,0,720,720,0,0.002777778,0.002777778,0.997222222,"Reg"
"PP40NE5",29.8885,-7.47239,2022,"Summer",0,1,719,0,720,720,0,0.001388889,0.001388889,0.998611111,"Reg"
"PP40NE5",29.8885,-7.47239,2022,"Fall",0,3,717,0,720,720,0,0.004166667,0.004166667,0.995833333,"Reg"
"PP40NE5",29.8885,-7.47239,2022,"Winter",0,0,720,0,720,720,0,0,0,1,"Reg"
"PP40NE5",29.8885,-7.47239,2023,"Spring",2,0,718,0,720,720,0.002777778,0,0.002777778,0.997222222,"Reg"
"PP40NE5",29.8885,-7.47239,2023,"Summer",2,0,718,0,720,720,0.002777778,0,0.002777778,0.997222222,"Reg"
"PP40NE5",29.8885,-7.47239,2023,"Fall",0,2,718,0,720,720,0,0.002777778,0.002777778,0.997222222,"Reg"
"PP40NE5",29.8885,-7.47239,2023,"Winter",0,0,719,1,719,720,0,0,0,1,"Reg"
"SANS1",32.31446,-2.37904,2017,"Spring",13,15,692,0,720,720,0.018055556,0.020833333,0.038888889,0.961111111,"Salty steppe"
"SANS1",32.31446,-2.37904,2017,"Summer",18,17,673,12,708,720,0.025423729,0.024011299,0.049435028,0.950564972,"Salty steppe"
"SANS1",32.31446,-2.37904,2017,"Fall",12,21,675,12,708,720,0.016949153,0.029661017,0.046610169,0.953389831,"Salty steppe"
"SANS1",32.31446,-2.37904,2017,"Winter",30,32,648,10,710,720,0.042253521,0.045070423,0.087323944,0.912676056,"Salty steppe"
"SANS1",32.31446,-2.37904,2018,"Spring",0,52,662,6,714,720,0,0.072829132,0.072829132,0.927170868,"Salty steppe"
"SANS1",32.31446,-2.37904,2018,"Summer",17,14,687,2,718,720,0.02367688,0.019498607,0.043175487,0.956824513,"Salty steppe"
"SANS1",32.31446,-2.37904,2018,"Fall",25,20,667,8,712,720,0.03511236,0.028089888,0.063202247,0.936797753,"Salty steppe"
"SANS1",32.31446,-2.37904,2018,"Winter",28,30,655,7,713,720,0.039270687,0.042075736,0.081346424,0.918653576,"Salty steppe"
"SANS1",32.31446,-2.37904,2019,"Spring",7,33,666,14,706,720,0.009915014,0.04674221,0.056657224,0.943342776,"Salty steppe"
"SANS1",32.31446,-2.37904,2019,"Summer",1,31,683,5,715,720,0.001398601,0.043356643,0.044755245,0.955244755,"Salty steppe"
"SANS1",32.31446,-2.37904,2019,"Fall",0,31,678,11,709,720,0,0.043723554,0.043723554,0.956276446,"Salty steppe"
"SANS1",32.31446,-2.37904,2019,"Winter",0,24,694,2,718,720,0,0.033426184,0.033426184,0.966573816,"Salty steppe"
"SANS1",32.31446,-2.37904,2020,"Spring",12,22,684,2,718,720,0.016713092,0.030640669,0.04735376,0.95264624,"Salty steppe"
"SANS1",32.31446,-2.37904,2020,"Summer",0,33,679,8,712,720,0,0.046348315,0.046348315,0.953651685,"Salty steppe"
"SANS1",32.31446,-2.37904,2020,"Fall",11,29,667,13,707,720,0.015558699,0.041018388,0.056577086,0.943422914,"Salty steppe"
"SANS1",32.31446,-2.37904,2020,"Winter",13,23,684,0,720,720,0.018055556,0.031944444,0.05,0.95,"Salty steppe"
"SANS1",32.31446,-2.37904,2021,"Spring",14,12,690,4,716,720,0.019553073,0.016759777,0.036312849,0.963687151,"Salty steppe"
"SANS1",32.31446,-2.37904,2021,"Summer",10,14,683,13,707,720,0.014144272,0.01980198,0.033946252,0.966053748,"Salty steppe"
"SANS1",32.31446,-2.37904,2021,"Fall",0,24,693,3,717,720,0,0.033472803,0.033472803,0.966527197,"Salty steppe"
"SANS1",32.31446,-2.37904,2021,"Winter",2,29,685,4,716,720,0.002793296,0.040502793,0.043296089,0.956703911,"Salty steppe"
"SANS1",32.31446,-2.37904,2022,"Spring",4,20,691,5,715,720,0.005594406,0.027972028,0.033566434,0.966433566,"Salty steppe"
"SANS1",32.31446,-2.37904,2022,"Summer",6,13,698,3,717,720,0.008368201,0.018131102,0.026499303,0.973500697,"Salty steppe"
"SANS1",32.31446,-2.37904,2022,"Fall",3,27,680,10,710,720,0.004225352,0.038028169,0.042253521,0.957746479,"Salty steppe"
"SANS1",32.31446,-2.37904,2022,"Winter",1,27,685,7,713,720,0.001402525,0.037868163,0.039270687,0.960729313,"Salty steppe"
"SANS1",32.31446,-2.37904,2023,"Spring",0,31,682,7,713,720,0,0.043478261,0.043478261,0.956521739,"Salty steppe"
"SANS1",32.31446,-2.37904,2023,"Summer",1,26,691,2,718,720,0.001392758,0.036211699,0.037604457,0.962395543,"Salty steppe"
"SANS1",32.31446,-2.37904,2023,"Fall",2,38,674,6,714,720,0.00280112,0.053221289,0.056022409,0.943977591,"Salty steppe"
"SANS1",32.31446,-2.37904,2023,"Winter",3,41,669,7,713,720,0.004207574,0.057503506,0.06171108,0.93828892,"Salty steppe"
"SANS2",32.32998,-2.37061,2017,"Spring",95,111,499,15,705,720,0.134751773,0.157446809,0.292198582,0.707801418,"Salty steppe"
"SANS2",32.32998,-2.37061,2017,"Summer",120,109,686,65,915,980,0.131147541,0.119125683,0.250273224,0.749726776,"Salty steppe"
"SANS2",32.32998,-2.37061,2017,"Fall",95,91,494,40,680,720,0.139705882,0.133823529,0.273529412,0.726470588,"Salty steppe"
"SANS2",32.32998,-2.37061,2017,"Winter",128,111,468,13,707,720,0.181046676,0.157001414,0.338048091,0.661951909,"Salty steppe"
"SANS2",32.32998,-2.37061,2018,"Spring",0,158,541,21,699,720,0,0.226037196,0.226037196,0.773962804,"Salty steppe"
"SANS2",32.32998,-2.37061,2018,"Summer",57,120,531,12,708,720,0.080508475,0.169491525,0.25,0.75,"Salty steppe"
"SANS2",32.32998,-2.37061,2018,"Fall",50,138,513,19,701,720,0.071326676,0.196861626,0.268188302,0.731811698,"Salty steppe"
"SANS2",32.32998,-2.37061,2018,"Winter",47,210,662,61,919,980,0.051142546,0.228509249,0.279651795,0.720348205,"Salty steppe"
"SANS2",32.32998,-2.37061,2019,"Spring",13,147,525,35,685,720,0.018978102,0.21459854,0.233576642,0.766423358,"Salty steppe"
"SANS2",32.32998,-2.37061,2019,"Summer",0,114,576,30,690,720,0,0.165217391,0.165217391,0.834782609,"Salty steppe"
"SANS2",32.32998,-2.37061,2019,"Fall",0,112,570,38,682,720,0,0.164222874,0.164222874,0.835777126,"Salty steppe"
"SANS2",32.32998,-2.37061,2019,"Winter",3,143,567,7,713,720,0.004207574,0.20056101,0.204768583,0.795231417,"Salty steppe"
"SANS2",32.32998,-2.37061,2020,"Spring",3,140,561,16,704,720,0.004261364,0.198863636,0.203125,0.796875,"Salty steppe"
"SANS2",32.32998,-2.37061,2020,"Summer",1,153,536,30,690,720,0.001449275,0.22173913,0.223188406,0.776811594,"Salty steppe"
"SANS2",32.32998,-2.37061,2020,"Fall",1,155,537,27,693,720,0.001443001,0.223665224,0.225108225,0.774891775,"Salty steppe"
"SANS2",32.32998,-2.37061,2020,"Winter",1,174,527,18,702,720,0.001424501,0.247863248,0.249287749,0.750712251,"Salty steppe"
"SANS2",32.32998,-2.37061,2021,"Spring",7,163,536,14,706,720,0.009915014,0.230878187,0.240793201,0.759206799,"Salty steppe"
"SANS2",32.32998,-2.37061,2021,"Summer",2,106,594,18,702,720,0.002849003,0.150997151,0.153846154,0.846153846,"Salty steppe"
"SANS2",32.32998,-2.37061,2021,"Fall",0,142,550,28,692,720,0,0.205202312,0.205202312,0.794797688,"Salty steppe"
"SANS2",32.32998,-2.37061,2021,"Winter",0,137,567,16,704,720,0,0.194602273,0.194602273,0.805397727,"Salty steppe"
"SANS2",32.32998,-2.37061,2022,"Spring",0,122,588,10,710,720,0,0.171830986,0.171830986,0.828169014,"Salty steppe"
"SANS2",32.32998,-2.37061,2022,"Summer",0,137,557,26,694,720,0,0.19740634,0.19740634,0.80259366,"Salty steppe"
"SANS2",32.32998,-2.37061,2022,"Fall",0,123,583,14,706,720,0,0.174220963,0.174220963,0.825779037,"Salty steppe"
"SANS2",32.32998,-2.37061,2022,"Winter",0,128,571,21,699,720,0,0.183118741,0.183118741,0.816881259,"Salty steppe"
"SANS2",32.32998,-2.37061,2023,"Spring",0,107,601,12,708,720,0,0.151129944,0.151129944,0.848870056,"Salty steppe"
"SANS2",32.32998,-2.37061,2023,"Summer",1,84,621,14,706,720,0.001416431,0.11898017,0.120396601,0.879603399,"Salty steppe"
"SANS2",32.32998,-2.37061,2023,"Fall",0,97,604,19,701,720,0,0.138373752,0.138373752,0.861626248,"Salty steppe"
"SANS2",32.32998,-2.37061,2023,"Winter",0,114,587,19,701,720,0,0.162624822,0.162624822,0.837375178,"Salty steppe"
"SANS3",32.26654,-2.39738,2017,"Spring",75,139,483,23,697,720,0.107604017,0.199426112,0.307030129,0.692969871,"Salty steppe"
"SANS3",32.26654,-2.39738,2017,"Summer",44,131,505,40,680,720,0.064705882,0.192647059,0.257352941,0.742647059,"Salty steppe"
"SANS3",32.26654,-2.39738,2017,"Fall",38,90,564,28,692,720,0.054913295,0.130057803,0.184971098,0.815028902,"Salty steppe"
"SANS3",32.26654,-2.39738,2017,"Winter",98,188,419,15,705,720,0.139007092,0.266666667,0.405673759,0.594326241,"Salty steppe"
"SANS3",32.26654,-2.39738,2018,"Spring",0,126,588,6,714,720,0,0.176470588,0.176470588,0.823529412,"Salty steppe"
"SANS3",32.26654,-2.39738,2018,"Summer",35,85,593,7,713,720,0.049088359,0.119214586,0.168302945,0.831697055,"Salty steppe"
"SANS3",32.26654,-2.39738,2018,"Fall",87,28,597,8,712,720,0.122191011,0.039325843,0.161516854,0.838483146,"Salty steppe"
"SANS3",32.26654,-2.39738,2018,"Winter",114,27,615,94,756,850,0.150793651,0.035714286,0.186507937,0.813492063,"Salty steppe"
"SANS3",32.26654,-2.39738,2019,"Spring",42,74,560,44,676,720,0.062130178,0.109467456,0.171597633,0.828402367,"Salty steppe"
"SANS3",32.26654,-2.39738,2019,"Summer",19,71,603,27,693,720,0.027417027,0.102453102,0.12987013,0.87012987,"Salty steppe"
"SANS3",32.26654,-2.39738,2019,"Fall",3,80,621,16,704,720,0.004261364,0.113636364,0.117897727,0.882102273,"Salty steppe"
"SANS3",32.26654,-2.39738,2019,"Winter",1,93,620,6,714,720,0.00140056,0.130252101,0.131652661,0.868347339,"Salty steppe"
"SANS3",32.26654,-2.39738,2020,"Spring",85,37,583,15,705,720,0.120567376,0.05248227,0.173049645,0.826950355,"Salty steppe"
"SANS3",32.26654,-2.39738,2020,"Summer",22,57,618,23,697,720,0.031563845,0.081779053,0.113342898,0.886657102,"Salty steppe"
"SANS3",32.26654,-2.39738,2020,"Fall",48,66,576,30,690,720,0.069565217,0.095652174,0.165217391,0.834782609,"Salty steppe"
"SANS3",32.26654,-2.39738,2020,"Winter",61,35,604,20,700,720,0.087142857,0.05,0.137142857,0.862857143,"Salty steppe"
"SANS3",32.26654,-2.39738,2021,"Spring",108,25,581,6,714,720,0.151260504,0.035014006,0.18627451,0.81372549,"Salty steppe"
"SANS3",32.26654,-2.39738,2021,"Summer",82,7,608,23,697,720,0.117647059,0.010043042,0.1276901,0.8723099,"Salty steppe"
"SANS3",32.26654,-2.39738,2021,"Fall",2,124,563,31,689,720,0.002902758,0.179970972,0.18287373,0.81712627,"Salty steppe"
"SANS3",32.26654,-2.39738,2021,"Winter",1,107,598,14,706,720,0.001416431,0.151558074,0.152974504,0.847025496,"Salty steppe"
"SANS3",32.26654,-2.39738,2022,"Spring",31,52,613,24,696,720,0.04454023,0.074712644,0.119252874,0.880747126,"Salty steppe"
"SANS3",32.26654,-2.39738,2022,"Summer",19,53,625,23,697,720,0.027259684,0.076040172,0.103299857,0.896700143,"Salty steppe"
"SANS3",32.26654,-2.39738,2022,"Fall",54,40,598,28,692,720,0.078034682,0.057803468,0.13583815,0.86416185,"Salty steppe"
"SANS3",32.26654,-2.39738,2022,"Winter",27,60,599,34,686,720,0.039358601,0.087463557,0.126822157,0.873177843,"Salty steppe"
"SANS3",32.26654,-2.39738,2023,"Spring",22,66,616,16,704,720,0.03125,0.09375,0.125,0.875,"Salty steppe"
"SANS3",32.26654,-2.39738,2023,"Summer",26,32,646,16,704,720,0.036931818,0.045454545,0.082386364,0.917613636,"Salty steppe"
